ObjectId,DBA_Name,License_Effective_Date,NAICS_Code,NAICS_Description,Exempt,City,State,Zip_Code
10500,SACRED HEART OF MARY CATHOLIC CHURCH,1/1/2001,'10-8661,RELIGIOUS ORGANIZATIONS,Yes,BOULDER,CO,80303
10501,Relish Catering,4/1/2016,'01-5499,MISC FOOD STORES,No,Lakewood,CO,80214
10502,SAVORY SPICE SHOP,1/1/2015,'01-5499,MISC FOOD STORES,No,Boulder,CO,80302
10503,SALLY ANDERSON,7/23/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
10504,SANTO,7/1/2017,'02-5800,EATING & DRINKING PLACES,No,Boulder,CO,80304
10505,SACRED LIFE QUESTS,5/23/2017,'10-7289,PERSONAL SERVICE A,No,Boulder,CO,80304
10506,"Rent the Runway, Inc",3/1/2016,'05-5999,MISC RETAIL STORES,No,New York,NY,10014
10507,SAVVIS COMMUNICATIONS CORPORATION,11/1/2002,'06-4813,TELEPHONE NOT RADIOTELEPHONE,No,HERNDON,VA,20170
10508,SALLY BEAUTY #10596,12/6/2016,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80302
10509,SANZ,11/28/2015,'05-5900,MISC RETAIL,No,Boulder,CO,80304
10510,SACRED MOUNTAIN ASHRAM,10/1/1984,'10-8661,RELIGIOUS ORGANIZATIONS,Yes,BOULDER,CO,80302
10511,Restoration Nutrition,10/1/2015,'05-5399,MISC GEN MDSE STORES,No,Boulder,CO,80304
10512,SAVVY ON PEARL,5/27/2007,'03-5631,WOMENS ACCESS & SPEC STORES,No,BOULDER,CO,80302
10513,SALLY BEAUTY SUPPLY 9689,5/1/2016,'05-5900,MISC RETAIL,No,Denton,TX,76210
10514,SAP AMERICA INC,4/1/2009,'12-7371,COMPUTER PROGRAMMING,No,NEWTOWN SQUARE,PA,19073
10515,SADDLEBACK DESIGN INC ,6/1/2019,'08-5211,LUMBER & OTHER BLDG MATS,No,Denver,CO,80223
10516,Ric Design LLC,1/1/2016,'05-5399,MISC GEN MDSE STORES,No,Boulder,CO,80305
10517,SALLY ECKERT,4/27/1994,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80304
10518,SAVVY TRAVEL INC,9/1/2005,'06-4724,TRAVEL AGENCIES,No,BOULDER,CO,80302
10519,SALON BELLISSIMO,7/1/1999,'10-7231,BEAUTY SHOPS A,No,BOULDER,CO,80305
10520,River and Woods,6/1/2016,'02-5800,EATING & DRINKING PLACES,No,BOULDER,CO,80302
10521,SAP CONSULTANT,4/22/2014,'10-7392,CONSULTING SERVICES,No,Boulder,CO,80304
10522,SAWBONES,9/26/2018,'10-3999,MANUFACTURING ALL OTHER,No,Vashon,WA,98070
10523,SALON HALO ,2/1/2018,'10-7237,BEAUTY SHOPS B,No,Boulder,CO,80304
10524,SADHANA BEADS LLC,11/28/2018,'10-3910,JEWELRY,No,Longmont,CO,80501
10525,SAP LABS LLC,6/1/2010,'10-16389,RESEARCH ORGANIZATIONS NON-COMM,No,NEWTON SQUARE,PA,19073
10526,SAWUSCH PHOTOGRAPHY (US SCENICS),7/21/2018,'05-5900,MISC RETAIL,No,Loveland,CO,80537
10527,Roadway Inn & Suites ,8/1/2005,'10-7011,HOTELS MOTELS,No,BOULDER,CO,80303
10528,SALON SABIHA LLC,5/1/2000,'10-7231,BEAUTY SHOPS A,No,BOULDER,CO,80302
10529,SAE CIRCUITS EXPRESS INC,1/1/2015,'10-3672,PRINTED CIRCUIT BOARDS-MFG,No,Boulder,CO,80301
10530,SARA GRAHAM LCSW LLC,1/31/2014,'10-8049,"OFFICES OF HEALTH PRACT, NEC",No,Boulder,CO,80302
10531,SBM MANAGEMENT SERVICES LP,1/1/2011,'10-7349,BLDG MAINTENANCE SVCS,No,MCCLELLAN,CA,95652
10532,Robotic Materials Inc ,1/16/2017,'10-5065,ELECTRONIC PARTS AND EQUIPMENT,No,Boulder,CO,80301
10533,SALON SALON,7/31/1981,'10-7231,BEAUTY SHOPS A,No,BOULDER,CO,80302-6700
10534,SAE International ,5/1/2018,'10-8922,EDUCATIONAL/SCIENTIFIC,Yes,Warrendale,PA,15096
10535,SARA J & SVEIN GROEM,2/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
10536,SBM SITE SERVICES LLC,2/1/1991,'10-7349,BLDG MAINTENANCE SVCS,No,MCCLELLAN,CA,95652
10537,"Rocky Mountain Medical Group, Inc",4/1/2016,'10-8011,PHYSICIANS,No,Boulder,CO,80303
10538,SALONCENTRIC INC,1/1/2011,'05-5999,MISC RETAIL STORES,No,Berkeley Heights,NJ,7922
10539,SAF NETWORK & COMPUTER SERVICES,7/7/2014,'12-7373,SYSTEMS DESIGN,No,Denver,CO,80218
10540,SARA S GURLEY,2/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
10541,"SC ACKER CONSTRUCTION, LLC",9/25/2015,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,Longmont,CO,80504
10542,Rocky Mountain Pavement,1/1/2014,'09-1541,GENERAL CONTRACTORS-INDUSTRIAL,No,Denver,CO,80229
10543,SALT,7/1/2009,'02-5812,EATING PLACES,No,BOULDER,CO,80302
10544,SAF-T-GLOVE,6/1/1984,'10-7218,INDUSTRIAL LAUNDRIES,No,AURORA,CO,80111
10545,SARA'S COSMIC COOKIE DOUGH ,10/24/2018,'10-3999,MANUFACTURING ALL OTHER,No,Boulder,CO,80302
10546,SCALA INC,10/1/2019,'11-5734,COMPUTER AND SOFTWARE STORES,No,Malvern,PA,19355
10547,"Rocky Mountain Planned Parenthood, Inc",6/16/2015,'10-8062,MEDICAL HOSPITALS,Yes,Denver,CO,80207
10548,SALT OF THE EARTH,10/15/2018,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80304
10549,SAFE SHELTER OF ST VRAIN VALLEY ,9/7/2018,'10-9200,"JUSTICE,PUBLIC ORDER & SAFETY",Yes,Longmont,CO,80501
10550,SARAH DEANGELO JEWELRY ,9/15/2018,'10-3910,JEWELRY,No,Lakewood,CO,80228
10551,SCALED AGILE INC,6/28/2017,'10-7389,BUSINESS SERVICES ALL OTHER,No,Boulder,CO,80301
10552,Rocky Mountain Tennis Center,5/18/2012,'10-7999,AMUSEMENT & RECREATION,No,Boulder,CO,80302
10553,"SALUS VENTURES, LLC",5/1/2002,'10-7299,MISC PERSONAL SERVICES,No,BOULDER,CO,80303
10554,"SAFE STREETS USA, LLC",2/1/2016,'10-7382,SECURITY SERVICES,No,Denver,CO,80237
10555,SARAH FRIEND & KATHRYN MCGEE,9/6/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
10556,"SCAN AIR FILTERS, INC",11/1/2004,'10-5075,HEATING & A/C-WHLSL,No,Wheat Ridge,CO,80033
10557,"Rocky Ridge Construction, LLC",3/28/1995,'09-1522,GENERAL CONTRACTORS,No,BOULDER,CO,80304
10558,SALVAGE STUDIO,4/14/2016,'10-7231,BEAUTY SHOPS A,No,Boulder,CO,80303
10559,SALVAGGIO'S ITALIAN DELI,10/20/1994,'02-5812,EATING PLACES,No,BOULDER,CO,80302
10560,SALVATION ARMY THRIFT STORE,10/18/1985,'05-5931,USED MDSE STORES,Yes,BOULDER,CO,80301
10561,SAM GASTRO,5/15/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80301
10562,SAM HILL OIL INC,7/4/2009,'10-5172,PETROLEUM PRODUCTS-WHLSL,No,BRIGHTON,CO,80601
10563,"SAM'S HAULING, INC",4/1/2009,'10-16370,TRASH TAX,No,ENGLEWOOD,CO,80110
10564,SAMANTHA KILLGORE,7/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
10565,SAMANTHA L. LIPMAN,12/23/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
10566,SAMEDAY OFFICE SUPPLY,8/1/2016,'10-3950,OFFICE SUPPLIES,No,Centennial,CO,80112
10567,SAMPLES FOOD TRUCK,11/1/2016,'02-5812,EATING PLACES,No,Longmont,CO,80501
10568,SAMSCLUB.COM,2/1/2019,'05-5900,MISC RETAIL,No,Bentonville,AR,72712
10569,SAMUEL E RITCHIE & JENNA D SAMPSON,5/9/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
10570,"SAMUEL, SON & CO USA INC",1/1/2018,'10-3569,GENERAL INDUSTRIAL MACHINERY-MFG,No,Woodridge,IL,60517
10571,SAN JUAN DEL CENTRO APTS #42994,12/20/2006,'10-6531,REAL ESTATE AGENTS,No,BOULDER,CO,80301
10572,SANCHOS MEXICAN FOOD CART,12/1/2015,'02-5812,EATING PLACES,No,Boulder,CO,80301
10573,SANCHOS MEXICAN RESTAURANT 2,4/1/2017,'02-5800,EATING & DRINKING PLACES,No,Boulder,CO,80301
10574,SANCTUARY KITCHEN DESIGN,5/1/2014,'10-2434,WOOD KITCHEN CABINETS,No,Denver,CO,80210
10575,"SAND CONSTRUCTION OF COLORADO, LLC",8/1/2000,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,ARVADA,CO,80002
10576,SANDERS ARTISAN STUDIO,2/1/2013,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80301
10577,SANDERSON INTERIORS LLC,10/20/1985,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80302
10578,SANDOVAL AND LOPEZ,1/24/2018,'05-5900,MISC RETAIL,No,Arvada,CO,80002
10579,SANDRA GASKILL PHOTOGRAPHY ,8/6/2018,'10-7221,PHOTOGRAPHIC STUDIO-PORTRAIT,No,Boulder,CO,80304
10580,SANDRA L ROSS,3/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
10581,SANDRA M. FOA,1/25/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
10582,SANDRA WONG,7/14/2003,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80305
10583,SANDRA WONG & KAM MING,5/12/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
10584,SANDY'S,7/1/2017,'02-5812,EATING PLACES,No,Denver,CO,80212
10585,SANGOMA US INC ,12/1/2019,'06-4810,TELEPHONE COMMUNICATION C,No,Neenah,WI,54956
10586,SANGRE AZUL INC ,9/14/2019,'10-2080,BEVERAGES MFG,No,Denver,CO,80207
10587,"SAFE SYSTEMS, INC",9/1/2015,'10-7382,SECURITY SERVICES,No,Louisville,CO,80027
10588,"SCAN-OPTICS, LLC",8/5/2005,'12-7379,COMPUTER RELATED SVCS,No,MANCHESTER,CT,6040
10589,"SARAH ITKIN, INTUITIVE HEALER",1/10/2017,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80304
10590,SAFEGUARD BUSINESS SYSTEMS INC,10/1/1991,'10-2893,PRINTING INK,No,LOS ANGELES,CA,90040
10591,SCANTRON FPC,10/1/1994,'05-5999,MISC RETAIL STORES,No,OMAHA,NE,68130
10592,SARAH JANECE GARCIA ,7/19/2019,'05-5900,MISC RETAIL,No,Denver,CO,80238
10593,SAFEHOUSE PROGRESSIVE ALLIANCE/NONVIOLEN,1/1/1986,'10-8399,SOCIAL SERVICES/MISC,Yes,BOULDER,CO,80304
10594,SCARPA,12/1/2005,'03-5661,SHOE STORES,No,BOULDER,CO,80301
10595,Rocky Stiers,5/10/2014,'05-5944,JEWELRY STORES,No,Nederland,CO,80466
10596,SARAH KINN,10/1/2005,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80302
10597,SAFELITE AUTO GLASS #524,10/1/2003,'10-7536,GLASS REPLACEMENT,No,BOULDER,CO,80301
10598,SCENIC LENS,9/29/2017,'10-7221,PHOTOGRAPHIC STUDIO-PORTRAIT,No,Broomfield,CO,80020
10599,SCENIC ONE INC,3/1/1994,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80302
10600,SCENTAIR TECHNOLOGIES INC,1/1/2010,'05-5999,MISC RETAIL STORES,No,Charlotte,NC,28217
10601,SCENTSY. INC,1/1/2009,'05-5999,MISC RETAIL STORES,No,MERIDIAN,ID,83642
10602,SCHACHT SPINDLE CO INC,3/4/1981,'10-5086,PROFESSIONAL EQPMT/SUPPLIES-WHLSL,No,BOULDER,CO,80301
10603,SCHAPELL JEWELRY CORP ,5/1/2018,'05-5944,JEWELRY STORES,No,Boulder,CO,80301
10604,SCHEELS ALL SPORTS ,5/25/2019,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Johnstown,CO,80534
10605,SCHINDLER ELEVATOR CORPORATION,2/29/1980,'09-1796,INSTALLATION BUILDING EQUIPMENT,No,DENVER,CO,80204
10606,SCHLAGE LOCK COMPANY LLC ,4/1/2019,'10-3429,HARDWARE,No,Carmel,IN,46032
10607,"SCHLOSSER SIGNS, INC",5/30/2003,'09-1799,SPECIAL TRADE CONTRACTORS B,No,LOVELAND,CO,80538
10608,SCHMIDT CUSTOM FLOORS INC ,7/1/2019,'09-1752,FLOOR LAYING,No,Loveland,CO,80537
10609,SCHMITT MUSIC COMPANY ,12/1/2018,'04-5736,MUSICAL INSTRUMENTS,No,Englewood,CO,80110
10610,SCHNABEL FOUNDATION COMPANY,9/1/2001,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,AURORA,CO,80014
10611,SCHNACK CREATIVE ,7/20/2019,'05-5900,MISC RETAIL,No,Thornton,CO,80229
10612,"SCHNEIDER ELECTRIC BUILDINGS AMERICAS, I",6/30/2009,'09-1721,PAINTING,No,CARROLLTON,TX,75006
10613,SCHNEIDER MECHANICAL SYSTEMS,7/1/2016,'09-1522,GENERAL CONTRACTORS,No,Littleton,CO,80433
10614,SCHNEIDERS SKILLED SERVICES LLC,3/1/2018,'10-8999,MISC SERVICES B,No,Longmont,CO,80501
10615,"SCHOLASTIC BOOK CLUBS, INC",9/1/1996,'10-5192,BOOKS PERIODICALS NEWSPAPERS-WHLSL,No,JEFFERSON CITY,MO,65101
10616,"SCHOOL, LLC",1/1/2014,'10-7311,ADVERTISING AGENCIES,No,Boulder,CO,80302
10617,SCHRODINGER LLC,7/1/2016,'12-7371,COMPUTER PROGRAMMING,No,Peyton,CO,80831
10618,SCHROLL DISTRIBUTION,4/1/2011,'10-2434,WOOD KITCHEN CABINETS,No,CHEYENNE,WY,82007
10619,SCHRYVER MEDICAL SALES AND MARKETING LLC ,12/1/1995,'05-5912,DRUG STORES,No,Denver,CO,80239
10620,SCHWAN'S SALES,1/1/1984,'05-5963,HOME BASED & DIRECT SALES,No,BRIGHTON,CO,80601
10621,SCHWARZ PAPER COMPANY,5/1/2003,'05-5999,MISC RETAIL STORES,No,MORTON GROVE,IL,60053
10622,"SCHWENKE, DAVID L CPA",1/1/1991,'10-8931,ACCOUNTING/AUDITING/BKKP,No,BOULDER,CO,80301
10623,SCI FIDELTY RECORDS,1/1/1999,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOULDER,CO,80302
10624,SCI OUTDOOR DESIGN,6/1/2016,'08-5200,"BLDG MATERIALS,GARDEN SUPPLIES",No,Broomfield,CO,80021
10625,SCI TECHNOLOGY INC,12/1/2009,'10-3553,WOODWORKING MACHINERY,No,HUNTSVILLE,AL,35807
10626,SCIEN-TURFIC SOD,7/1/2005,'10-781,LANDSCAPE SERVICES,No,COMMERCE CITY,CO,80022
10627,SAFELITE SOLUTIONS LLC,1/1/2019,'10-7500,"AUTO REPAIR, SERVICES,GARAGES",No,Colombus,OH,43235
10628,Rogers Dent,5/1/2012,'10-7538,GENERAL AUTO REPAIR,No,Boulder,CO,80301
10629,SARAH MCKENZIE,9/1/2006,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80302
10630,SAFETTI USA LLC,1/1/2019,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Naples,FL,34103
10631,"Rohde & Schwarz USA, Inc.",6/1/2011,'10-3800,INSTRUMENTS & RELATED PRODS,No,Columbia,MD,21046
10632,SARAH NEWBERRY ,9/15/2019,'05-5900,MISC RETAIL,No,Taos,NM,87571
10633,SAFETY SERVICES COMPANY ,10/1/2019,'05-5900,MISC RETAIL,No,Tempe,AZ,85282
10634,Ross Group West ,3/1/1987,'10-7399,MISC BUSINESS SVCS,No,Boulder,CO,80302
10635,SARAH VIDA,1/1/2009,'10-7231,BEAUTY SHOPS A,No,Boulder,CO,80302
10636,SAFETY VISION LLC ,1/18/2019,'10-6289,SECURITIES ALL OTHER,No,Houston,TX,77041
10637,"Roth Bros, Inc.",9/11/2012,'09-1761,ROOFING SIDING SHEET METAL,No,Youngstown,OH,44515
10638,SARAH ZACHARIAS,1/7/2019,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
10639,"SAFETY-KLEEN SYSTEMS, INC",1/1/2011,'10-7389,BUSINESS SERVICES ALL OTHER,No,Richardson,TX,75080
10640,SAFEWARE INC,10/1/2003,'05-5999,MISC RETAIL STORES,No,DENVER,CO,80216
10641,SAFEWAY,11/26/1986,'01-5411,GROCERY STORES,No,BOULDER,CO,80302
10642,SAFEWAY,11/26/1986,'01-5411,GROCERY STORES,No,BOULDER,CO,80302
10643,SAFEWAY STORE #1615,5/29/2002,'01-5411,GROCERY STORES,No,BOULDER,CO,80301
10644,"SAFFRON DESIGN, LLC",6/28/2006,'10-7389,BUSINESS SERVICES ALL OTHER,No,BOULDER,CO,80302
10645,SAGE & GRACE,1/7/2019,'05-5992,FLORISTS,No,Lyons,CO,80540
10646,SAGE AND SOLITUDE GLASS,3/1/2015,'10-3229,GLASSWARE MFG,No,Boulder,CO,80304
10647,SAGE ARROW INC,6/24/2016,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80305
10648,SAGE DENTAL CARE,10/1/2014,'10-8021,DENTISTS,No,Boulder,CO,80302
10649,SAGE DENTISTRY III PLLC,10/14/2016,'10-8021,DENTISTS,No,BOULDER,CO,80305
10650,SAGE HENNA,10/6/2018,'10-7299,MISC PERSONAL SERVICES,No,Lakewood,CO,80215
10651,SAGE RESEARCH & DESIGN,3/1/2005,'10-7389,BUSINESS SERVICES ALL OTHER,No,Boulder,CO,80304
10652,SAGE SOFTWARE INC ,1/1/2019,'12-7372,COMPUTER SOFTWARE,No,Atlanta,GA,30363
10653,SAGE SOLUTIONS ,7/16/2019,'10-7300,BUSINESS SERVICES,No,Parker,CO,80138
10654,SAGER ELECTRONICS ,6/1/2007,'10-5065,ELECTRONIC PARTS AND EQUIPMENT,No,MIDDLEBOROUGH,MA,2346
10655,SAI EYEBROW DESIGNER,1/1/2015,'10-7237,BEAUTY SHOPS B,No,BOULDER,CO,80302
10656,SAIED DELAGAH,7/1/2017,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80305
10657,SAJE PROFESSIONAL SERVICES,11/1/2008,'10-7389,BUSINESS SERVICES ALL OTHER,No,LAFAYETTE,CO,80026
10658,SAKARA LIFE INC,12/1/2018,'10-7299,MISC PERSONAL SERVICES,No,New York,NY,10012
10659,SAKE ZANMAI:AMU,6/3/2003,'02-5812,EATING PLACES,No,BOULDER,CO,80303
10660,"SAKURA DESIGNS, LLC",1/1/2016,'05-5944,JEWELRY STORES,No,Boulder,CO,80308
10661,SAKURA FINETEK USA INC,7/30/1998,'10-5047,MEDICAL DENTAL HOSPITAL EQPMT-WHLSL,No,TORRANCE,CA,90501
10662,SAKYONG FOUNDATION,7/25/2007,'10-8699,MISC MEMBERSHIP ORGS,Yes,BOULDER,CO,80302
10663,SAL GREENBERGER ART ,10/27/2019,'05-5900,MISC RETAIL,No,Lakewood,CO,80226
10664,SARAH'S CRAFT CRAP,11/2/2019,'05-5900,MISC RETAIL,No,Boulder,CO,80305
10665,"Royal Stag Custom Hats, LLC",4/1/2015,'05-5399,MISC GEN MDSE STORES,No,Boulder,CO,80304
10666,SARCASM 'N' SASS,10/1/2019,'05-5900,MISC RETAIL,No,Centennial,CO,80015
10667,Rubarb Jewelry LLP,8/1/2012,'05-5999,MISC RETAIL STORES,No,Boulder,CO,80301
10668,SARI LEVY,11/18/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80304
10669,Rusty McCoy,1/25/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
10670,SARKIS CONSTRUCTION,4/1/1994,'09-1521,SINGLE FAMILY HOUSING CONSTRUCTION,No,Boulder,CO,80305
10671,S & G CLASSIC BARBER SHOP,10/1/2013,'10-7241,BARBER SHOPS,No,Boulder,CO,80302
10672,SARO DESIGNS ,6/9/2018,'05-5900,MISC RETAIL,No,Evergreen,CO,80439
10673,"S & L Concessions Unlimited, LLC",4/16/2016,'05-5399,MISC GEN MDSE STORES,No,Keenesburg,CO,80643
10674,SARTORIUS CORPORATION,11/1/2000,'10-3821,LABORATORY APPARATUS-MFG,No,BOHEMIA,NY,11716
10675,S & P Global Inc,9/5/2001,'10-2741,PUBLISHING MISC,No,BOULDER,CO,80301
10676,"SARTORIUS STEDIM NORTH AMERICA, INC",8/1/2008,'05-5999,MISC RETAIL STORES,No,BOHEMIA,NY,11716
10677,S ANDREW HAMPSTEN,4/23/2018,'10-7021,ROOMING & BOARDING PLACES,No,BOULDER,CO,80302
10678,SAS INSTITUTE,1/1/2010,'12-7371,COMPUTER PROGRAMMING,No,GREENWOOD VILLAGE,CO,80111-4932
10679,S BROADWAY CHURCH OF NAZARENE,12/1/1970,'10-8661,RELIGIOUS ORGANIZATIONS,Yes,BOULDER,CO,80303
10680,SASHA'S SKINCARE STUDIO,5/7/2017,'10-7289,PERSONAL SERVICE A,No,Boulder,CO,80304
10681,S MCDEVITT TACO SUPPLY,4/1/2018,'02-5812,EATING PLACES,No,Boulder,CO,80303
10682,S P RICHARDS COMPANY,2/1/2001,'10-5044,OFFICE EQUIPMENT-WHLSL,No,DENVER,CO,80204
10683,"S Square Tube Products, Inc",6/1/2015,'10-3999,MANUFACTURING ALL OTHER,No,Broomfield,CO,80020
10684,"S&B TOOLS INC, AUTHORIZED MATCO DISTRIBUTOR",5/4/2012,'08-5251,HARDWARE STORES,No,Longmont,CO,80501
10685,"S&D COFFEE, INC.",1/1/2015,'10-5149,GROCERIES & RELATED ALL OTHER-WHLSL,No,Concord,NC,28027
10686,S. T. R. SERVICES,3/1/2000,'05-5999,MISC RETAIL STORES,No,BOULDER,CO,80301-3715
10687,S.W. ARTS / ANNI ASBELL,5/26/2018,'05-5900,MISC RETAIL,No,Boncarbo,CO,81024
10688,SASHI ,6/2/2019,'05-5900,MISC RETAIL,No,Golden,CO,80401
10689,SASI-SUNNY ART STUDIO&INTERIOR,8/12/1993,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80304
10690,SASSY HATS ETC ,11/9/2019,'03-5600,APPAREL & ACCESSORY STORES,No,Erie,CO,80516
10691,SASSY SNAX,1/10/2007,'10-5149,GROCERIES & RELATED ALL OTHER-WHLSL,No,Boulder,CO,80303
10692,SATELLITE,7/1/2005,'05-5941,SPORTING GOODS & BIKE SHOPS,No,Boulder,CO,80301
10693,"SATELLITE SHELTERS, INC",1/1/2009,'10-7359,EQUIPMENT ALL OTHER,No,Minneapolis,MN,55441
10694,SATI ORGANICS ,5/25/2019,'05-5900,MISC RETAIL,No,Lyons,CO,80540
10695,SATISLOH NORTH AMERICA INC,2/1/2019,'10-3531,MACHINERY & EQUIPMENT,No,Germantown,WI,53022
10696,SATSANG FOUNDATION & PRESS,8/25/1998,'10-8661,RELIGIOUS ORGANIZATIONS,Yes,ASHLAND,OR,97520-1405
10697,SAUCE INDUSTRIES LLC ,1/1/2003,'05-5963,HOME BASED & DIRECT SALES,No,BOULDER,CO,80301
10698,SAUCI LIVING LLC,11/8/2018,'10-3999,MANUFACTURING ALL OTHER,No,Boulder,CO,80304
10699,SAVANNAH BEE COMPANY RETAIL LLC,5/25/2018,'01-5400,FOOD STORES,No,Boulder,CO,80302
10700,SAVE HOME HEAT CO INC,3/4/1981,'10-3822,AUTOMATIC CONTROLS ENVIRONMENT-MFG,No,BOULDER,CO,80303
10701,RT1 RESTORATION SERVICES LLC,1/1/2017,'09-1522,GENERAL CONTRACTORS,No,Denver,CO,80216
10702,RTD,8/4/1988,'06-4110,LOCAL & SUBURBAN TRANSIT,Yes,BOULDER,CO,80302
10703,RUBICON TECHNOLOGY MANAGEMENT LLC,8/1/2019,'10-6722,MANAGEMENT INVESTMENT,No,Boulder,CO,80302
10704,RUBICON WATER,5/24/2017,'10-7600,MISC REPAIR SERVICES,No,Fort Collins,CO,80524
10705,RUBIN 2020 BRANDS INC,5/17/2018,'03-5621,WOMENS CLOTHING,No,Lakewood,CO,80228
10706,"RUBINBROWN IT GROUP, LLC",3/29/2013,'12-7371,COMPUTER PROGRAMMING,No,St Louis,MO,63105
10707,RUBY & LOU ,1/1/2019,'05-5900,MISC RETAIL,No,Boulder,CO,80304
10708,RUBY GRAY DESIGNS LLC,2/1/2017,'10-3910,JEWELRY,No,Boulder,CO,80304
10709,RUBY JANE ,5/26/2019,'03-5600,APPAREL & ACCESSORY STORES,No,Boulder,CO,80301
10710,"RUDI'S ORGANIC BAKERY, INC",8/31/2005,'01-5461,BAKERIES-RETAIL,No,BOULDER,CO,80301
10711,RUDOLPH E VERNER & ELIZABETH H GETC,2/1/2016,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
10712,RUG DOCTOR INC,1/1/1989,'10-7217,CARPET CLEANERS,No,FRENO,CA,93727
10713,RUGGERO ARTE ,11/14/2018,'05-5900,MISC RETAIL,No,Boulder,CO,80305
10714,RULAN PEARL AND GEM ,12/8/2019,'10-3910,JEWELRY,No,Thornton,CO,80602
10715,RULU'S COMPASS ,11/10/2018,'05-5900,MISC RETAIL,No,Ouray,CO,81432
10716,RUM BIRD STUDIO ,9/14/2018,'05-5900,MISC RETAIL,No,Centennial,CO,80112
10717,RUMOURS HAIR STUDIO,5/5/2003,'10-7231,BEAUTY SHOPS A,No,BOULDER,CO,80301
10718,RUN THE EDGE,1/1/2016,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80301
10719,RUNNERS ROOST,9/26/2017,'03-5699,MISC APPAREL,No,Boulder,CO,80305
10720,RUNNING LILLY COACHING ,3/1/2016,'10-7299,MISC PERSONAL SERVICES,No,Boulder,CO,80305
10721,RUNNING START,5/2/2018,'10-8922,EDUCATIONAL/SCIENTIFIC,Yes,Boulder,CO,80305
10722,RUNZA RESTAURANTS ,9/7/2019,'02-5812,EATING PLACES,No,Lincoln,NE,68520
10723,"RUSCH SIGNS & GRAPHICS, INC",5/8/2006,'05-5999,MISC RETAIL STORES,No,Sheridan,CO,80110
10724,RUSETO CENTER,8/19/1986,'01-5411,GROCERY STORES,No,Boulder,CO,80301
10725,RUSH,9/27/2004,'02-5812,EATING PLACES,No,BOULDER,CO,80302
10726,RUSH BOWLS,6/18/2018,'02-5812,EATING PLACES,No,Boulder,CO,80301
10727,RUSH BOWLS FRANCHISING LLC ,10/2/2019,'10-6711,HOLDING OFFICES,No,Boulder,CO,80301
10728,"RUSS DARROW LEASING CO., INC.",4/20/2015,'07-7511,AUTO RENTAL & LEASING,No,Menomonee Falls,WI,53051
10729,RUSSELECTRIC INC,2/1/2013,'10-3600,ELECTRIC & ELECTRONIC EQUIP,No,Hingham,MA,2043
10730,RUSSELL INDUSTRIES INC ,4/22/2019,'10-3811,"ENGINEERING,SCIENTIFIC RESEARCH EQPMT-MFG",No,Casper,WY,82601
10731,RUSSELL PETERS ,7/20/2019,'05-5900,MISC RETAIL,No,Valley Center,CA,92082
10732,RUSSSELL TRANTINA,9/4/2018,'10-7021,ROOMING & BOARDING PLACES,No,Boulder,CO,80302
10733,RUSTIC PEAK DESIGNS ,11/23/2018,'05-5900,MISC RETAIL,No,Bayfield,CO,81122
